username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
Revolver_Koala;2015-10-18 00:46;0;0;"I feel so weird calling him my boss but I'm his TA and I'm done with all his courses for my degree already so he's my boss";;;;"655379357914025984";https://twitter.com/Revolver_Koala/status/655379357914025984
ConversationEDU;2015-10-17 18:57;2;3;"To save the Koalas do we need to start culling them? And yes, Koala chlamydia is a thing http:// theconversation.com/a-cull-could-h elp-save-koalas-from-chlamydia-if-we-allowed-it-49195 ";;;;"655291411747573760";https://twitter.com/ConversationEDU/status/655291411747573760
HealthWellnessQ;2015-10-16 16:04;0;0;"Dot Earth Blog: A Conservation Challenge Down Under: Koalas, Chlamydia, Culling : Some populations of Australias iconic koala are ail...";;;;"654885550592167940";https://twitter.com/HealthWellnessQ/status/654885550592167940
YukiPri_Art;2015-10-15 18:13;0;0;"@358percentdone DEMONIC KOALA , i like that one! XD I've been calling it a tumor, but demonic koala is accurate as well XD";;@358percentdone;;"654555587385012224";https://twitter.com/YukiPri_Art/status/654555587385012224
WdaAustralasia;2015-10-15 12:57;2;1;"New paper @WildlifeDisease journal on #koala culling controversy.Hard decisions in #conservation #wildoz #wildlife http://www. ibtimes.com.au/culling-koalas -best-way-save-animal-say-scientists-1474579 ";;@WildlifeDisease;#koala #conservation #wildoz #wildlife;"654476121677807616";https://twitter.com/WdaAustralasia/status/654476121677807616
Revkin;2015-10-15 06:13;4;1;"Koala culling challenges in Australia (overpopulated Otway, chladmydia's toll in NSW & Queensland) http:// nyti.ms/1k4DKU3 @dotearth";Melbourne, Victoria;@dotearth;;"654374482627289088";https://twitter.com/Revkin/status/654374482627289088
astercompany;2015-10-15 00:57;0;0;"A Conservation Challenge Down Under: Koalas, Chlamydia, Culling : Some populations of Australia's iconic koala ... http:// nyti.ms/1ZD6zaF";;;;"654294860602601472";https://twitter.com/astercompany/status/654294860602601472
stephdogfoot;2015-10-14 22:56;0;4;"found a website abt corgis called CORGI DOGS this is a fallacy that sounds like calling calling koalas koala bears. corgis are marsupials.";;;;"654264616168480768";https://twitter.com/stephdogfoot/status/654264616168480768
AdventAustralia;2015-10-13 16:42;0;0;"Koala cull suggested to save native marsupials from chlamydia: Researchers are calling for a cull of koalas in... http:// ab.co/1Zxvkor";;;;"653808042186641408";https://twitter.com/AdventAustralia/status/653808042186641408
elizagerman5;2015-10-13 11:31;0;1;"Paul hasn't stopped calling me a koala bear ever since July 4th he says I look like one????";Prairie du Sac, WI;;;"653729819113291776";https://twitter.com/elizagerman5/status/653729819113291776
deakinmedia;2015-10-13 10:20;0;0;"Deakin's Dr Desley Whisson able to talk about koala culling http:// bit.ly/1jteeHz @australian pic.twitter.com/Z8wStAZunS";;@australian;;"653711827298217984";https://twitter.com/deakinmedia/status/653711827298217984
mmcgowan569;2015-10-13 09:50;0;0;"Culling koala populations could help improve numbers, according to researchers: http://www. theaustralian.com.au/news/health-sc ience/scientists-say-do-koalas-a-favour-kill-them/story-e6frg8y6-1227566636880 ";;;;"653704220231634944";https://twitter.com/mmcgowan569/status/653704220231634944
koala_tv;2015-10-12 07:00;1;1;"Calling all camera #geeks , this one's for you: http:// on.mash.to/1L1LP4z @thelightco #wanted #tech #Birmingham #Koalatv";;@thelightco;#geeks #wanted #tech #Birmingham #Koalatv;"653299061060046848";https://twitter.com/koala_tv/status/653299061060046848
gabe_the_koala;2015-10-11 15:57;0;0;"I'm calling it Cubs win the series";;;;"653071983026962432";https://twitter.com/gabe_the_koala/status/653071983026962432
Koala_Dunn;2015-10-08 14:55;0;4;"Starting Narcos and calling in sick for work tomorrow. fuck it";;;;"651969246369419264";https://twitter.com/Koala_Dunn/status/651969246369419264
BarbyWT;2015-10-07 10:43;0;0;"@BESydney Calling on all women to help save the Koala from extinction.";;@BESydney;;"651543217612062720";https://twitter.com/BarbyWT/status/651543217612062720
KangaroosRGay;2015-10-07 08:26;0;2;"Calling a koala a bear is like calling Donald Trump a hair stylist. #LookinLikeAWetKoala";;;#LookinLikeAWetKoala;"651508777301086208";https://twitter.com/KangaroosRGay/status/651508777301086208
koala_tv;2015-10-07 02:00;0;0;"Calling all Instagrammers! The " #Digital Polaroid" #app celebrates 5 years: http:// bit.ly/1OUSaTi #Instagram #instaparty #Bday #Koalatv";;;#Digital #app #Instagram #instaparty #Bday #Koalatv;"651411630970941442";https://twitter.com/koala_tv/status/651411630970941442
baronwasteland_;2015-10-06 09:00;0;0;"Koala culling continues along the Great Ocean Road http:// mobile.abc.net.au/news/2015-10-0 6/health-of-great-ocean-road-koala-population-improving/6829156 ";;;;"651155139013668866";https://twitter.com/baronwasteland_/status/651155139013668866
crygreen2;2015-10-05 22:25;0;0;"@zbleumoon @Koala _Bee Why do people vote in govts that do nothing for wildlife except culling ! It's always the people that care & save them!";;@zbleumoon @Koala;;"650995271065829377";https://twitter.com/crygreen2/status/650995271065829377
MTCwithMook;2015-10-05 06:44;0;1;"@TheHaterNation while calling over his pet koala";;@TheHaterNation;;"650758454563479552";https://twitter.com/MTCwithMook/status/650758454563479552
microsswords;2015-10-04 11:35;0;0;"Please help our Adelaide Koala and Wildlife Hospital this summer. Calling car dealerships for a desperately needed car!";;;;"650469343755501568";https://twitter.com/microsswords/status/650469343755501568
bertiemyboy;2015-10-02 23:44;0;0;"@GodsTinyAnimals it's not actually a bear. The Aussies don't like people calling a koala , a bear.";;@GodsTinyAnimals;;"649943156751007744";https://twitter.com/bertiemyboy/status/649943156751007744
nalathekoala;2015-10-02 07:37;0;0;"@brad_hanford Sure. A koala that is calling a lie a lie. But believe what you want to.";;@brad_hanford;;"649699642356051968";https://twitter.com/nalathekoala/status/649699642356051968
FeFiFoFebooks;2015-10-01 02:28;0;2;"Stop calling him "the koala " and this guy is wearing a helmet, but not when they hit their wives.";;;;"649259450067480580";https://twitter.com/FeFiFoFebooks/status/649259450067480580
nnguyxn;2015-09-29 12:50;0;0;"i let him go once. now nigga calling me anything. munckin, donut are you gonna call me dunkin next???? koala looking shit";Philadelphia, PA;;;"648691273172430848";https://twitter.com/nnguyxn/status/648691273172430848
KoalifiedFunk;2015-09-29 12:43;0;1;"I have a stalker Somehow he found my Facebook, IG & Twitter. I Blocked from everything. He won't stop calling on private. What do I do??";;;;"648689577608249344";https://twitter.com/KoalifiedFunk/status/648689577608249344
CaptainYukio;2015-09-27 21:04;0;0;"'intervention' ' culling ' words for justification. Baby koala hugs teddy bear http://www. rt.com/news/316173-ba by-koala-teddy-bear/#.VgfL3NGxA-g.twitter ";;;#;"648090718943080448";https://twitter.com/CaptainYukio/status/648090718943080448
Dani_is_a_koala;2015-09-27 03:33;0;3;"@nashvillemuke And are you calling 5sos idiots too? Because they also like bvb...";;@nashvillemuke;;"647826364364668928";https://twitter.com/Dani_is_a_koala/status/647826364364668928
Muffy_Cardle;2015-09-27 02:54;0;1;"@Koala _Cube Hey! Who are you calling a monkey? *scampers off up a banana tree*";;@Koala;;"647816581377093632";https://twitter.com/Muffy_Cardle/status/647816581377093632
Smoochesdlite;2015-09-26 04:45;0;0;"The whole while I had to resist calling her child " koala " the whole time";;;;"647482110228434944";https://twitter.com/Smoochesdlite/status/647482110228434944
Freja_Petersen;2015-09-25 23:12;5;0;"Culling of Koala 's because of lack of food Baby koala clings to teddy bear as people decide whether to kill her mom https://www. thedodo.com/baby-koala-aus tralian-cull-1364278554.html ";;;;"647398209707470848";https://twitter.com/Freja_Petersen/status/647398209707470848
8bitalexis;2015-09-25 15:18;0;0;"Life Hack: If I am ever irritated with you, calling me "The Koala Princess" apparently fixes everything and makes me way happy again???";;;;"647278980911882240";https://twitter.com/8bitalexis/status/647278980911882240
kareal_;2015-09-25 01:48;0;0;"@xpxdxfx I prefer calling you Polalaaa. Sounds like Koala .";;@xpxdxfx;;"647075100563341312";https://twitter.com/kareal_/status/647075100563341312
RealAliciaMayer;2015-09-24 19:40;0;1;"@ProfDauber @journodave Down Under we're calling him Koala Bear Grylls ;)";;@ProfDauber @journodave;;"646982416297410560";https://twitter.com/RealAliciaMayer/status/646982416297410560
TLyleV;2015-09-24 07:31;0;2;"these mfs tryna heat me calling me a koala bear @Magic_Thompson @jojokearsley";;@Magic_Thompson @jojokearsley;;"646799099195428864";https://twitter.com/TLyleV/status/646799099195428864
wudermort;2015-09-23 22:45;0;0;"lulu calling amber koala makes me warm (psst u noe who else got called koala ) pic.twitter.com/uL4uSLgd4v";;;;"646666653564964864";https://twitter.com/wudermort/status/646666653564964864
functiongurls;2015-09-23 21:51;1;0;"Lol others are calling amber llama and then theres luna calling her koala";;;;"646653035972657153";https://twitter.com/functiongurls/status/646653035972657153
MucGehtRaus;2015-09-22 17:05;2;1;"LJUBLJANA CALLING : NTOKO + YOUR GAY THOUGHTS + KOALA VOICE // Glockenbachwerkstatt // Ab 21:00 // http:// goo.gl/uY0iDM #MnchenGehtRaus";;;#MnchenGehtRaus;"646218645421596672";https://twitter.com/MucGehtRaus/status/646218645421596672
AgiusSue;2015-09-22 17:00;0;0;"So much for save the koala they are culling them should be moving them to better trees pic.twitter.com/FBqIFxiEMg";;;;"646217482374541312";https://twitter.com/AgiusSue/status/646217482374541312
Fayd_tK;2015-09-22 10:13;0;1;"Spam calling Koala is really fun";;;;"646115134302199809";https://twitter.com/Fayd_tK/status/646115134302199809
ShotgunKawada;2015-09-20 18:29;0;0;"Why am I teamed with a sexually ambiguous koala that won't stop calling me a cuck?";;;;"645515170039615488";https://twitter.com/ShotgunKawada/status/645515170039615488
AJJtheTracker;2015-09-20 14:18;1;3;". @AJJtheBand is doing preshow meditation calling on the heart of the koala , the speed of the kangaroo & the ferocity of the mighty drop bear";;@AJJtheBand;;"645451835835199488";https://twitter.com/AJJtheTracker/status/645451835835199488
murder_koala;2015-09-19 13:34;0;1;"@annoyedispatchr How about, don't call when you know someone else is already calling in order to "get someone here faster".";;@annoyedispatchr;;"645078520020930560";https://twitter.com/murder_koala/status/645078520020930560
kiaya_13;2015-09-18 11:59;1;1;"@ashlyne0108 you're the one always calling me a koala bear though? Shut up lizard";;@ashlyne0108;;"644692205404323841";https://twitter.com/kiaya_13/status/644692205404323841
asap_koala;2015-09-14 23:48;0;0;"Our favorite exterminator who always kinda kicks it and chills with us for a bit straight up kept calling me sketchy. "quit being sketchy"";;;;"643420987556560896";https://twitter.com/asap_koala/status/643420987556560896
DeborahTabart;2015-09-14 14:30;1;5;"Tune into ABCNewsRadio at 4.50 to hear my interview about the potential further Koala culling in Cape Otway. http:// bit.ly/1gkZkkO @abcnews";;@abcnews;;"643280583242727424";https://twitter.com/DeborahTabart/status/643280583242727424
MRatwal408;2015-09-14 13:48;0;1;"@Koala _Leg defense and horrible play calling on second to last drive haha";;@Koala;;"643270037613051905";https://twitter.com/MRatwal408/status/643270037613051905
9NewsMelb;2015-09-14 12:47;0;3;"The government is about to embark on more koala culling and fertility controls: http://www. 9news.com.au/national/2015/ 09/14/12/23/starving-vic-koalas-to-be-culled-moved #9News pic.twitter.com/5aukrXn8X7";;;#9News;"643254594714341376";https://twitter.com/9NewsMelb/status/643254594714341376
Kemi_Is_A_Koala;2015-09-12 23:01;0;0;""Not if I die first!" from Calling Shotgun on http:// YouTube.com/griernash (Vine by @BoysofVineTweet ) https:// vine.co/v/OzlwDl2EqFg";;@BoysofVineTweet;;"642684431736639489";https://twitter.com/Kemi_Is_A_Koala/status/642684431736639489
jayzchanelle;2015-09-12 17:21;0;1;"Yongguk calling Himchan a koala because he slept for 22 hours lol #BAPMEMORIES pic.twitter.com/fDpUgFBS71";;;#BAPMEMORIES;"642598881239375872";https://twitter.com/jayzchanelle/status/642598881239375872
koala_man99;2015-09-12 02:39;0;1;"Calling him out!!!!!";;;;"642377015648108545";https://twitter.com/koala_man99/status/642377015648108545
LilPowerss;2015-09-11 08:45;0;1;"@kriniii @alyssaemflores she sprayed me with water for calling a Koala bear a bear";;@kriniii @alyssaemflores;;"642106706818760704";https://twitter.com/LilPowerss/status/642106706818760704
leopardthinks;2015-09-09 21:39;0;2;"@fa078a2f38c645d @ladyaimless1 @FoxyLustyGrover Wasn't calling u a Koala , Sir Corporal - bt can manage sumthing along those lines if u want.";;@fa078a2f38c645d @ladyaimless1 @FoxyLustyGrover;;"641576623121149953";https://twitter.com/leopardthinks/status/641576623121149953
koala_mecchi;2015-09-09 19:37;0;3;"Calling Calling (SUPER WORLD CONQUEST 15sec SPOT.) pic.twitter.com/0N95M9PJX1";;;;"641545912674742273";https://twitter.com/koala_mecchi/status/641545912674742273
GPNaturePhotos;2015-09-08 15:08;0;0;"Calling For Love by GPNaturePhotos http:// etsy.me/1OSIhGx via @Etsy #Australian #nature #wildlife #Koala";;@Etsy;#Australian #nature #wildlife #Koala;"641115780684378113";https://twitter.com/GPNaturePhotos/status/641115780684378113
autcphobia;2015-09-08 07:19;0;0;"IM CALLING DIBS ON YOU JUST SO YOU KNOW. Okay bye koala im pretty sure you said that so i knew who you were, dork http:// l.ask.fm/igoto/45DKECN7 5V62DDAUPY6IQO7C5KOT5PISRXYO3CP7D7SLNZN62VWZGZKPFBG4ARZ2L2ZPKFYOAYUWOPQT3UY7C65IGTZ3JGBAUUIAPR2ICZXQSK7VB2KC6IF7QKUP5UTXTXXJSBY343NHHGMVJSPAYQR66HBWXZUY2PTVL6DKWHX6AUXIDJXGDZXP5VB2JYXAWJQOC=== ";;;;"640997834611904512";https://twitter.com/autcphobia/status/640997834611904512
koala_timee;2015-09-08 03:23;0;1;"That moment when you're waiting for an hour for Baskin Robbins and end up calling the cops";;;;"640938571885473792";https://twitter.com/koala_timee/status/640938571885473792
luxbytweets;2015-09-07 15:25;0;2;"People have got to stop calling koalas, koala bears. They're not bears!";;;;"640757739329712128";https://twitter.com/luxbytweets/status/640757739329712128
jamescarpool;2015-09-06 12:49;0;1;"@zianourryisfire But I am koala wtf is this your nice way of calling me a rat";;@zianourryisfire;;"640356082150440960";https://twitter.com/jamescarpool/status/640356082150440960
thunderboltempo;2015-09-06 08:13;1;2;"koala n ace being great friends cuz koala always ends up calling him when sabo disappears is my fav";;;;"640286724011241472";https://twitter.com/thunderboltempo/status/640286724011241472
JenniferFearing;2015-09-04 19:22;0;0;". @australia What's next? Koala culling ? Oh wait... https://www. rt.com/news/237585-ko alas-killed-australia-culled/ pic.twitter.com/ZyKW0v2wZD";;@australia;;"639730134719799297";https://twitter.com/JenniferFearing/status/639730134719799297
LOLsuren;2015-09-04 00:07;1;3;"Very Important Fact : Koala is not a BEAR. It's a marsupial. So stop calling it KOALA BEAR.";;;;"639439606371323904";https://twitter.com/LOLsuren/status/639439606371323904
DrukenLullaby;2015-09-03 10:15;0;0;"I'm about to start calling you Koala . [[I snort, before grabbing his rear to hold him up.]] https:// twitter.com/RogueChimera/s tatus/639229567303991296 ";;;;"639230145786724352";https://twitter.com/DrukenLullaby/status/639230145786724352
MisterGraySky;2015-09-03 06:41;0;1;"Reckon @McDonaldsUK have missed a trick not calling this a Koala Pounder pic.twitter.com/OVMfpOwZkF";;@McDonaldsUK;;"639176220928778240";https://twitter.com/MisterGraySky/status/639176220928778240
